Therapeutic_Properties,Evidence_Level,Data_Quality_Score,Data_Source,Interaction_ID,Target_Name,Herb_Name,Compound_Name,Ki_nM,Is_Synthetic,IC50_nM,Species,Confidence_Score,Action_Type
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,58358ce378cd25da,Notch1,Ashwagandha,withaferin A,1396.76,1,3900.89,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,044df9bc58c52245,PARP,Ashwagandha,withaferin A,457.23,1,577.67,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,d66a77cc719b0098,Caspase-3,Ashwagandha,withaferin A,916.27,1,1658.53,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,6c3a794effcc5eb7,PARP,Ashwagandha,withanone,1586.06,1,3308.13,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,18c56d59bc2f7c67,Caspase-3,Ashwagandha,withanone,224.94,1,567.89,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,12b7caf673b0e2dd,p53,Ashwagandha,withanone,532.99,1,1007.06,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,1ed22ce345c78d2e,DNA repair,Ashwagandha,withanone,455.92,1,1230.07,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,d7de612feb57ee32,Immune modulators,Ashwagandha,sitoindoside IX,788.27,1,2308.62,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,3f31af155d4055be,Cortisol,Ashwagandha,sitoindoside IX,1627.27,1,1970.16,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,7ceb39e9df16af5b,Stress pathways,Ashwagandha,sitoindoside IX,1946.49,1,3778.6,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,47c4fdd345fc3f7a,PARP,Ashwagandha,withanone,1505.91,1,3052.99,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,d19136d34515f9fd,Caspase-3,Ashwagandha,withanone,1823.43,1,2472.55,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9cc9b1bcdbbd642b,p53,Ashwagandha,withanone,201.13,1,504.15,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,510af21ed1a5c3d7,DNA repair,Ashwagandha,withanone,62.86,1,82.9,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8fa9cbe1741417ae,PARP,Ashwagandha,withanone,1115.3,1,1681.34,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,dc2c1c01b485a4a6,Caspase-3,Ashwagandha,withanone,1455.75,1,3538.57,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,4df04667d225a1a1,p53,Ashwagandha,withanone,864.37,1,1168.69,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,d682b0be9d022098,DNA repair,Ashwagandha,withanone,368.37,1,845.62,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,84a73da3f2cabf8d,NF-kB,Ashwagandha,withaferin A,814.63,1,2295.83,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,dce16ea129095dae,STAT3,Ashwagandha,withaferin A,373.39,1,739.39,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,45b13b6bd85e526f,Notch1,Ashwagandha,withaferin A,901.19,1,1728.19,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,b19d1504c48e4d96,PARP,Ashwagandha,withaferin A,1717.71,1,3442.66,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,4d413d84198a3d47,Caspase-3,Ashwagandha,withaferin A,1213.47,1,2317.64,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,83a855cc907aeffb,NF-kB,Ashwagandha,withaferin A,1748.5,1,2608.68,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8d12280c87c89618,STAT3,Ashwagandha,withaferin A,985.83,1,2429.78,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,12aaaa51caeb346b,Notch1,Ashwagandha,withaferin A,1824.27,1,3135.24,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e9ad3af9c101205c,PARP,Ashwagandha,withaferin A,201.98,1,364.73,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,6a4364a6299f91e1,Caspase-3,Ashwagandha,withaferin A,1901.48,1,3248.31,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,f9c2d667cf5c05fd,PARP,Ashwagandha,withanone,316.89,1,616.35,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,c558b197ea938f08,Caspase-3,Ashwagandha,withanone,1238.85,1,2206.17,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,5f73a6b8ad9f1d3b,p53,Ashwagandha,withanone,910.95,1,1834.33,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,d52df35bc0affb54,DNA repair,Ashwagandha,withanone,1969.19,1,2475.01,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e47acf6c7e5c6991,NF-kB,Ashwagandha,withaferin A,1560.03,1,3541.95,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,151b99d356df0a9c,STAT3,Ashwagandha,withaferin A,525.41,1,1015.29,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,af4131638304d0c5,Notch1,Ashwagandha,withaferin A,1154.81,1,3295.92,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,69d8a9f84aa3496c,PARP,Ashwagandha,withaferin A,736.57,1,2165.98,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a43d4ff97d5eaf85,Caspase-3,Ashwagandha,withaferin A,1374.03,1,4041.59,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,401ebb0ce0ec4e64,GABAA receptor,Ashwagandha,withanolide A,840.83,1,1811.68,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8f1576e4de9c576c,Acetylcholinesterase,Ashwagandha,withanolide A,1730.98,1,3715.72,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,2beee086364f6e21,Cortisol receptor,Ashwagandha,withanolide A,107.73,1,291.15,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,74dbbd0b9a99260e,GABA,Ashwagandha,withanolide A,1678.76,1,4968.92,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,c4fbcd53cc6932a5,Serotonin receptor,Ashwagandha,withanolide A,1405.68,1,3543.46,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,67106be8a9d908c2,Immune modulators,Ashwagandha,sitoindoside IX,439.18,1,1190.78,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,ff91ab05be3deffd,Cortisol,Ashwagandha,sitoindoside IX,1668.28,1,4409.82,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,3ffc35cb1a0d099a,Stress pathways,Ashwagandha,sitoindoside IX,998.54,1,1966.93,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,851ad9469b5ab9e0,NF-kB,Ashwagandha,withaferin A,944.81,1,2720.76,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a236453abc1e64d0,STAT3,Ashwagandha,withaferin A,1709.1,1,3498.95,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9869f4545e19609a,Notch1,Ashwagandha,withaferin A,478.71,1,654.28,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,684336e0d58e65b8,PARP,Ashwagandha,withaferin A,993.75,1,2899.8,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,c200849a59e59c45,Caspase-3,Ashwagandha,withaferin A,1375.75,1,2539.78,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,57c5e4921246e6ce,PARP,Ashwagandha,withanone,1931.69,1,3870.1,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a9b0ec6acf0365e7,Caspase-3,Ashwagandha,withanone,590.74,1,1026.19,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,1cc006294aa88733,p53,Ashwagandha,withanone,320.01,1,864.91,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,ba29bd6f5c1d254e,DNA repair,Ashwagandha,withanone,1876.44,1,5365.02,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,66782c23061b845a,PARP,Ashwagandha,withanone,772.51,1,1247.74,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,01feddbdf23efcbb,Caspase-3,Ashwagandha,withanone,73.26,1,218.63,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,1822b70da6b0c773,p53,Ashwagandha,withanone,434.52,1,1243.12,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,b01664cc2bf73927,DNA repair,Ashwagandha,withanone,124.71,1,197.11,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,b5af5859883aa14c,PARP,Ashwagandha,withanone,794.81,1,1875.36,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,6382f0d03cb3176a,Caspase-3,Ashwagandha,withanone,1791.06,1,3624.26,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,668046c31221f949,p53,Ashwagandha,withanone,202.67,1,383.02,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,95afc9354b99d3bb,DNA repair,Ashwagandha,withanone,598.85,1,790.6,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,3a9d16f55353a930,GABAA receptor,Ashwagandha,withanolide A,1979.53,1,5473.19,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,84bbbb9366ed7239,Acetylcholinesterase,Ashwagandha,withanolide A,591.08,1,1723.31,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9347ae8f81f185b4,Cortisol receptor,Ashwagandha,withanolide A,25.46,1,68.12,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,2dc309763bf3c883,GABA,Ashwagandha,withanolide A,938.42,1,2068.5,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,4c7bb5919ee0f03a,Serotonin receptor,Ashwagandha,withanolide A,445.55,1,1328.62,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,5d622a74f8f61506,Immune modulators,Ashwagandha,sitoindoside IX,507.79,1,940.06,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8b1b4a36e362437e,Cortisol,Ashwagandha,sitoindoside IX,650.99,1,1324.44,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,17ee3c63c9d85eaa,Stress pathways,Ashwagandha,sitoindoside IX,1388.72,1,3403.81,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,ddccc406a62176ed,NF-kB,Ashwagandha,withaferin A,1567.61,1,2646.42,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,87252e7a5c6b066f,STAT3,Ashwagandha,withaferin A,917.67,1,2471.42,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a5586fe7921003b5,Notch1,Ashwagandha,withaferin A,566.99,1,1607.78,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,c7559935318901b0,PARP,Ashwagandha,withaferin A,364.31,1,500.82,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e074544010d1cf3c,Caspase-3,Ashwagandha,withaferin A,1704.16,1,2174.35,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a605fd739c9de562,PARP,Ashwagandha,withanone,549.05,1,1311.02,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e2073120c2e5200f,Caspase-3,Ashwagandha,withanone,902.27,1,1492.81,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9d9f3b9edc1f9ea5,p53,Ashwagandha,withanone,846.8,1,1073.15,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e3d1add57f872668,DNA repair,Ashwagandha,withanone,1003.37,1,2794.04,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,75346ded067cd1e4,Immune modulators,Ashwagandha,sitoindoside IX,1952.85,1,3576.14,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e167e6cefdac66d4,Cortisol,Ashwagandha,sitoindoside IX,1658.94,1,3932.28,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,87d16975a221acae,Stress pathways,Ashwagandha,sitoindoside IX,1908.63,1,3450.24,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,205ac34b727eaefa,GABAA receptor,Ashwagandha,withanolide A,1621.99,1,3376.53,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,5db33828d92af031,Acetylcholinesterase,Ashwagandha,withanolide A,351.12,1,833.89,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,70ecfe8ffd216384,Cortisol receptor,Ashwagandha,withanolide A,1819.19,1,3685.58,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,37c4719e28a7ec4c,GABA,Ashwagandha,withanolide A,849.63,1,1646.26,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,0ca466ea6374a60f,Serotonin receptor,Ashwagandha,withanolide A,1490.77,1,3352.82,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8f91f3e95c8e5272,Immune modulators,Ashwagandha,sitoindoside IX,251.48,1,605.81,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8a42271e10753e1c,Cortisol,Ashwagandha,sitoindoside IX,1373.56,1,2819.22,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,15a928e7bf25e9c4,Stress pathways,Ashwagandha,sitoindoside IX,1072.36,1,1502.6,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,cd9708ca9d181940,NF-kB,Ashwagandha,withaferin A,565.13,1,1007.61,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,e639670299f598ef,STAT3,Ashwagandha,withaferin A,471.69,1,824.2,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,6bfab933125993ae,Notch1,Ashwagandha,withaferin A,737.49,1,1164.38,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,fb61674ea91b102d,PARP,Ashwagandha,withaferin A,615.4,1,1726.56,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,915b3b9be7caa2b5,Caspase-3,Ashwagandha,withaferin A,1308.61,1,2186.56,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a6bbf8629a52c0b0,GABAA receptor,Ashwagandha,withanolide A,1034.83,1,2411.17,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,1fbd573d202bfbcd,Acetylcholinesterase,Ashwagandha,withanolide A,284.53,1,498.41,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,1107fbe78d2b95fc,Cortisol receptor,Ashwagandha,withanolide A,94.0,1,174.21,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,54ee58ca8bf931e2,GABA,Ashwagandha,withanolide A,210.23,1,620.49,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,5d3342bc50df04c8,Serotonin receptor,Ashwagandha,withanolide A,876.63,1,2565.16,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,7579abd91cda0769,GABAA receptor,Ashwagandha,withanolide A,100.96,1,136.77,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,227e2c3c69f6bf53,Acetylcholinesterase,Ashwagandha,withanolide A,1308.42,1,2494.46,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,373deee382d7c23e,Cortisol receptor,Ashwagandha,withanolide A,1144.52,1,2740.6,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,46def3563bd8303f,GABA,Ashwagandha,withanolide A,328.17,1,572.38,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,488e03e2846a7f65,Serotonin receptor,Ashwagandha,withanolide A,1875.73,1,4603.95,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,505372fc782dccdc,Immune modulators,Ashwagandha,sitoindoside IX,945.45,1,1258.99,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,380afd7049f14202,Cortisol,Ashwagandha,sitoindoside IX,724.7,1,1533.1,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9da8c49eadf77ea8,Stress pathways,Ashwagandha,sitoindoside IX,534.28,1,1547.94,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,c11c979c10df9b53,GABAA receptor,Ashwagandha,withanolide A,243.12,1,456.32,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9f9979a8d73278ff,Acetylcholinesterase,Ashwagandha,withanolide A,1042.03,1,1437.03,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,656e11c02d0808ac,Cortisol receptor,Ashwagandha,withanolide A,1163.9,1,1822.12,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,f7f7cbb5a35b65cf,GABA,Ashwagandha,withanolide A,1301.27,1,2507.59,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,b403fefb3ca48459,Serotonin receptor,Ashwagandha,withanolide A,64.76,1,109.55,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,da3925381cff10bb,GABAA receptor,Ashwagandha,withanolide A,1680.57,1,3658.49,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,b0313d85f491f571,Acetylcholinesterase,Ashwagandha,withanolide A,570.55,1,1009.51,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,d5017db82ca5977b,Cortisol receptor,Ashwagandha,withanolide A,710.22,1,1868.64,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,c6acca160cef0154,GABA,Ashwagandha,withanolide A,1863.35,1,2744.86,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,815cff5145c7fc3f,Serotonin receptor,Ashwagandha,withanolide A,1030.0,1,2114.28,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,b0e38e92d6099d36,NF-kB,Ashwagandha,withaferin A,233.99,1,637.75,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,a7639427745df4f5,STAT3,Ashwagandha,withaferin A,1682.56,1,3662.78,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,5b5945ad1b3792db,Notch1,Ashwagandha,withaferin A,1886.1,1,2849.85,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,00ad7c3da09b2afd,PARP,Ashwagandha,withaferin A,1954.83,1,5452.7,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,cf9c193cb31e4f89,Caspase-3,Ashwagandha,withaferin A,1873.88,1,3757.2,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,bdb17c4fcb411aed,PARP,Ashwagandha,withanone,1011.46,1,1917.64,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,ddb1f7bbe9954636,Caspase-3,Ashwagandha,withanone,1492.85,1,3822.26,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,73b7f4ed8279ab45,p53,Ashwagandha,withanone,1882.76,1,2598.02,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,8a3c889469af9f1a,DNA repair,Ashwagandha,withanone,1379.91,1,2578.76,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,9150e5be76e97ab6,PARP,Ashwagandha,withanone,1443.6,1,1894.03,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,7deeaff5901a8186,Caspase-3,Ashwagandha,withanone,593.25,1,1269.36,,,
"adaptogenic, neuroprotective, anti-inflammatory",augmented,0.56,Super_Augmentation,cdbbd2cb37daf7bb,p53,Ashwagandha,withanone,1263.81,1,1761.25,,,
